"file","id","group","description","defect","status","message","n_warnings","warnings","elapsed","outcome"
"15-konsern-signatur","K-14",NA,"an entity outside any group does not warn","D-16","FAIL",NA,1,"No konsernstruktur found for ""933365573"" (HTTP 404).",0.192135810852051,"defect_confirmed"
"15-konsern-signatur","K-15",NA,"konsern disagrees with in_corporate_group nowhere",NA,"PASS",NA,0,NA,0.347493886947632,"pass"
"15-konsern-signatur","K-16",NA,"konsern is distinct from the ORGL children hierarchy",NA,"PASS",NA,0,NA,0.583806276321411,"pass"
"15-konsern-signatur","K-17",NA,"repeated konsern calls are deterministic",NA,"PASS",NA,0,NA,0.847661972045898,"pass"
"15-konsern-signatur","SG-01",NA,"signatur returns rows for an ASA",NA,"PASS",NA,0,NA,0.000606775283813477,"pass"
"15-konsern-signatur","SG-02",NA,"documented columns are present",NA,"PASS",NA,0,NA,0.000639915466308594,"pass"
"15-konsern-signatur","SG-03",NA,"signature_type is the literal signature",NA,"PASS",NA,0,NA,0.000616788864135742,"pass"
"15-konsern-signatur","SG-04",NA,"birth_date parses to a Date and is not all NA","D-18","PASS",NA,0,NA,0.000502586364746094,"pass_unexpected"
"15-konsern-signatur","SG-05",NA,"birth dates are plausible",NA,"PASS",NA,0,NA,0.000680923461914062,"pass"
"15-konsern-signatur","SG-06",NA,"rule_status is one of the documented codes",NA,"PASS",NA,0,NA,0.00050044059753418,"pass"
"15-konsern-signatur","SG-07",NA,"role codes resolve against role_types",NA,"PASS",NA,0,NA,0.000534296035766602,"pass"
"15-konsern-signatur","SG-08",NA,"combination_id is populated",NA,"PASS",NA,0,NA,0.000527381896972656,"pass"
"15-konsern-signatur","SG-09",NA,"signatur birth_date joins to roles birth_date","D-18","PASS",NA,0,NA,0.169043779373169,"pass_unexpected"
"15-konsern-signatur","PK-01",NA,"prokura returns a data frame",NA,"PASS",NA,0,NA,0.000588893890380859,"pass"
"15-konsern-signatur","PK-02",NA,"prokura schema equals signatur schema when non-empty",NA,"PASS",NA,0,NA,0.000883817672729492,"pass"
"15-konsern-signatur","PK-03",NA,"signature_type is the literal procuration",NA,"PASS",NA,0,NA,0.000568628311157227,"pass"
"15-konsern-signatur","PK-04",NA,"an entity without prokura returns a typed empty tibble","D-05","SKIP","precondition unavailable",0,NA,0.1715247631073,"skip"
"15-konsern-signatur","PK-05",NA,"an entity without prokura does not warn","D-16","PASS",NA,0,NA,0.171341896057129,"pass_unexpected"
"15-konsern-signatur","PK-06",NA,"prokura and signatur are separate mandates",NA,"PASS",NA,0,NA,0.000830173492431641,"pass"
"15-konsern-signatur","PK-07",NA,"mapping prokura over many orgs raises no warning storm","D-16","PASS",NA,0,NA,0.871779203414917,"pass_unexpected"
"16-governance","G-01",NA,"board network builds from org numbers",NA,"PASS",NA,0,NA,0.352060317993164,"pass"
"16-governance","G-02",NA,"board network builds from pre-fetched roles",NA,"PASS",NA,0,NA,0.0137839317321777,"pass"
"16-governance","G-03",NA,"node count equals distinct entities plus distinct persons",NA,"PASS",NA,0,NA,0.00671625137329102,"pass"
"16-governance","G-04",NA,"node types are exactly entity and person",NA,"PASS",NA,0,NA,0.0129499435424805,"pass"
"16-governance","G-05",NA,"entity nodes are labelled with the entity's own name","D-19","PASS",NA,0,NA,0.1822509765625,"pass_unexpected"
"16-governance","G-06",NA,"edge count equals person-held role rows",NA,"PASS",NA,0,NA,0.0111536979675293,"pass"
"16-governance","G-07",NA,"no edge references a missing node",NA,"PASS",NA,0,NA,0.00888919830322266,"pass"
"16-governance","G-08",NA,"no arguments aborts",NA,"PASS","Provide `org_nrs` or `roles_data`.",0,NA,0.0511143207550049,"pass"
"16-governance","G-09",NA,"empty roles aborts",NA,"PASS","No role data available to build network.",0,NA,0.0135011672973633,"pass"
"16-governance","G-10",NA,"an interlock across two firms is represented",NA,"PASS",NA,0,NA,0.0149857997894287,"pass"
"16-governance","SV-01",NA,"survival columns are added",NA,"PASS",NA,0,NA,0.000528573989868164,"pass"
"16-governance","SV-02",NA,"row count is preserved",NA,"PASS",NA,0,NA,0.000586748123168945,"pass"
"16-governance","SV-03",NA,"entry_date is a Date",NA,"PASS",NA,0,NA,0.00053858757019043,"pass"
"16-governance","SV-04",NA,"exit_date is a Date",NA,"PASS",NA,0,NA,0.000448703765869141,"pass"
"16-governance","SV-05",NA,"event is 0/1 integer",NA,"PASS",NA,0,NA,0.000443220138549805,"pass"
"16-governance","SV-06",NA,"duration is never negative",NA,"PASS",NA,0,NA,0.000433206558227539,"pass"
"16-governance","SV-07",NA,"duration is finite where entry is known",NA,"PASS",NA,0,NA,0.000457048416137695,"pass"
"16-governance","SV-08",NA,"event 1 implies a non-NA exit date",NA,"PASS",NA,0,NA,0.000507354736328125,"pass"
"16-governance","SV-09",NA,"event 0 implies an NA exit date",NA,"PASS",NA,0,NA,0.000473976135253906,"pass"
"16-governance","SV-10",NA,"censored duration matches the censoring date",NA,"PASS",NA,0,NA,0.00113010406494141,"pass"
"16-governance","SV-11",NA,"explicit censoring_date is honoured",NA,"PASS",NA,0,NA,0.00188732147216797,"pass"
"16-governance","SV-12",NA,"entry_var = registration_date works",NA,"PASS",NA,0,NA,0.00113034248352051,"pass"
"16-governance","SV-13",NA,"founding date never precedes registration by an implausible margin",NA,"PASS",NA,0,NA,0.00050663948059082,"pass"
"16-governance","SV-14",NA,"missing entry column aborts",NA,"PASS","Column ""nope"" not found in data.",0,NA,0.0165538787841797,"pass"
"16-governance","SV-15",NA,"bankrupt firms are events",NA,"PASS",NA,0,NA,0.000826597213745117,"pass"
"16-governance","SV-16",NA,"the input register is not survivor-only for survival analysis","D-20","FAIL"," logi FALSE",0,NA,0.00267839431762695,"defect_confirmed"
"16-governance","SV-17",NA,"duration_years default entry basis is documented as registration","D-20","FAIL"," logi FALSE",0,NA,0.00530695915222168,"defect_confirmed"
"17-updates","U-01",NA,"updates returns rows",NA,"PASS",NA,0,NA,0.000658035278320312,"pass"
"17-updates","U-02",NA,"documented columns are present",NA,"PASS",NA,0,NA,0.00883340835571289,"pass"
"17-updates","U-03",NA,"timestamp is POSIXct",NA,"PASS",NA,0,NA,0.000647783279418945,"pass"
"17-updates","U-04",NA,"timestamps carry a UTC timezone","D-33","FAIL"," logi FALSE",0,NA,0.00299572944641113,"defect_confirmed"
"17-updates","U-05",NA,"timestamps are not in the future","D-33","PASS",NA,0,NA,0.00637960433959961,"pass_unexpected"
"17-updates","U-06",NA,"update_id is strictly increasing",NA,"PASS",NA,0,NA,0.000606298446655273,"pass"
"17-updates","U-07",NA,"update_id has no duplicates",NA,"PASS",NA,0,NA,0.000480890274047852,"pass"
"17-updates","U-08",NA,"change_type values are the documented set",NA,"PASS",NA,0,NA,0.000767707824707031,"pass"
"17-updates","U-09",NA,"org numbers are valid",NA,"PASS",NA,0,NA,0.0149877071380615,"pass"
"17-updates","U-10",NA,"default call does not silently truncate","D-30","FAIL"," logi FALSE",0,NA,1.99476265907288,"defect_confirmed"
"17-updates","U-11",NA,"max_pages beyond the data does not loop forever",NA,"PASS",NA,0,NA,1.504070520401,"pass"
"17-updates","U-12",NA,"pagination is contiguous with a single-page read",NA,"PASS",NA,0,NA,0.723814964294434,"pass"
"17-updates","U-13",NA,"since respects the time of day","D-31","FAIL"," logi FALSE",0,NA,3.34482717514038,"defect_confirmed"
"17-updates","U-14",NA,"include_changes adds a list column of tibbles",NA,"PASS",NA,0,NA,0.413464307785034,"pass"
"17-updates","U-15",NA,"change tibbles carry the documented columns",NA,"PASS",NA,0,NA,0.408944845199585,"pass"
"17-updates","U-16",NA,"patch operations are RFC 6902 verbs",NA,"PASS",NA,0,NA,0.405827522277832,"pass"
"17-updates","U-17",NA,"underenheter stream works",NA,"PASS",NA,0,NA,0.355007886886597,"pass"
"17-updates","U-18",NA,"roller stream works",NA,"PASS",NA,0,NA,0.174999237060547,"pass"
"17-updates","U-19",NA,"roller stream honours max_pages","D-32","FAIL"," logi FALSE",0,NA,0.339651584625244,"defect_confirmed"
"17-updates","U-20",NA,"roller stream schema matches the enheter stream",NA,"PASS",NA,0,NA,0.173085451126099,"pass"
"17-updates","U-21",NA,"future since yields a typed empty tibble","D-05","FAIL"," logi FALSE",0,NA,0.167405843734741,"defect_confirmed"
"17-updates","U-22",NA,"size above the API ceiling is capped, not rejected",NA,"PASS",NA,0,NA,1.51016163825989,"pass"
"17-updates","UF-01",NA,"update_fields returns rows",NA,"PASS",NA,0,NA,0.000602960586547852,"pass"
"17-updates","UF-02",NA,"documented columns are present",NA,"PASS",NA,0,NA,0.000741720199584961,"pass"
"17-updates","UF-03",NA,"no list columns",NA,"PASS",NA,0,NA,0.000523805618286133,"pass"
"17-updates","UF-04",NA,"patch-less events appear as synthetic NA rows",NA,"PASS",NA,0,NA,0.00128698348999023,"pass"
"17-updates","UF-05",NA,"every event in the event view appears in the field view",NA,"PASS",NA,0,NA,0.391436338424683,"pass"
"17-updates","UF-06",NA,"field names contain no slashes",NA,"PASS",NA,0,NA,0.000986814498901367,"pass"
"17-updates","UF-07",NA,"move operations emit a paired remove",NA,"SKIP","precondition unavailable",0,NA,0.000803709030151367,"skip"
"17-updates","UF-08",NA,"roller is rejected for the field view",NA,"PASS",NA,0,NA,0.000822544097900391,"pass"
"17-updates","UF-09",NA,"field values are character or NA",NA,"PASS",NA,0,NA,0.000519275665283203,"pass"
"17-updates","UF-10",NA,"empty window yields a typed empty tibble",NA,"PASS",NA,0,NA,0.174110412597656,"pass"
"17-updates","PT-01",NA,"parse_patch flattens a depth-2 value",NA,"PASS",NA,0,NA,0.002716064453125,"pass"
"17-updates","PT-02",NA,"parse_patch handles depth-3 nesting",NA,"PASS",NA,0,NA,0.00791239738464355,"pass"
"17-updates","PT-03",NA,"parse_patch emits both sides of a move","D-94","FAIL"," logi FALSE",0,NA,0.00284099578857422,"defect_confirmed"
"17-updates","PT-04",NA,"parse_patch expands arrays positionally",NA,"PASS",NA,0,NA,0.00253582000732422,"pass"
"17-updates","PT-05",NA,"flatten_page_patches agrees with parse_patch on field names","D-34","PASS",NA,0,NA,0.00372600555419922,"pass_unexpected"
"17-updates","PT-06",NA,"flatten_page_patches survives depth-3 nesting","D-34","PASS",NA,0,NA,0.00270986557006836,"pass_unexpected"
"17-updates","PT-07",NA,"flatten_page_patches emits one synthetic row for patch-less events",NA,"PASS",NA,0,NA,0.00235199928283691,"pass"
"17-updates","PT-08",NA,"flatten_page_patches grows past the pre-allocation",NA,"PASS",NA,0,NA,0.0246796607971191,"pass"
"17-updates","PT-09",NA,"parse_updates_page handles an empty page",NA,"PASS",NA,0,NA,0.00170469284057617,"pass"
"17-updates","PT-10",NA,"parse_patch on an empty patch list returns a typed empty tibble",NA,"PASS",NA,0,NA,0.00199580192565918,"pass"
"18-label-harmonize","L-01",NA,"labelling a data frame preserves shape",NA,"PASS",NA,0,NA,6.65965938568115,"pass"
"18-label-harmonize","L-02",NA,"legal form is translated",NA,"PASS",NA,0,NA,0.0173072814941406,"pass"
"18-label-harmonize","L-03",NA,"nace is translated",NA,"PASS",NA,0,NA,0.00130343437194824,"pass"
"18-label-harmonize","L-04",NA,"org_nr is never touched",NA,"PASS",NA,0,NA,0.0017542839050293,"pass"
"18-label-harmonize","L-05",NA,"name is never touched",NA,"PASS",NA,0,NA,0.00170063972473145,"pass"
"18-label-harmonize","L-06",NA,"dates are never touched",NA,"PASS",NA,0,NA,0.00133323669433594,"pass"
"18-label-harmonize","L-07",NA,"labelling is idempotent","D-95","FAIL"," logi FALSE",0,NA,0.0153274536132812,"defect_confirmed"
"18-label-harmonize","L-08",NA,"code = retains the original value",NA,"PASS",NA,0,NA,0.00298285484313965,"pass"
"18-label-harmonize","L-09",NA,"code = places the code column adjacent to the label",NA,"PASS",NA,0,NA,0.00526571273803711,"pass"
"18-label-harmonize","L-10",NA,"multiple code columns are supported",NA,"PASS",NA,0,NA,0.00155329704284668,"pass"
"18-label-harmonize","L-11",NA,"code = on a non-labelable column is a no-op",NA,"PASS",NA,0,NA,0.00119638442993164,"pass"
"18-label-harmonize","L-12",NA,"vector labelling of legal forms",NA,"PASS",NA,0,NA,0.000879764556884766,"pass"
"18-label-harmonize","L-13",NA,"vector labelling of roles",NA,"PASS",NA,0,NA,0.000593423843383789,"pass"
"18-label-harmonize","L-14",NA,"vector labelling of role groups",NA,"PASS",NA,0,NA,0.000642299652099609,"pass"
"18-label-harmonize","L-15",NA,"vector labelling of nace",NA,"PASS",NA,0,NA,0.000766277313232422,"pass"
"18-label-harmonize","L-16",NA,"vector labelling of sector",NA,"PASS",NA,0,NA,0.000575065612792969,"pass"
"18-label-harmonize","L-17",NA,"unknown codes pass through unchanged","D-95","FAIL"," logi FALSE",0,NA,0.00894021987915039,"defect_confirmed"
"18-label-harmonize","L-18",NA,"vector without dic aborts",NA,"PASS","When `x` is a vector, `dic` must be provided.",0,NA,0.0916836261749268,"pass"
"18-label-harmonize","L-19",NA,"unknown dic aborts",NA,"PASS","Unknown dictionary: ""nope"". Options: legal_form, nace, sector, role,
role_group.",0,NA,0.0379469394683838,"pass"
"18-label-harmonize","L-20",NA,"empty data frame returns unchanged",NA,"PASS",NA,0,NA,0.00522422790527344,"pass"
"18-label-harmonize","L-21",NA,"lang = no yields Norwegian labels","D-96","FAIL"," logi FALSE",0,NA,1.05174231529236,"defect_confirmed"
"18-label-harmonize","L-22",NA,"get_brreg_dic returns the documented columns",NA,"PASS",NA,0,NA,0.0027003288269043,"pass"
"18-label-harmonize","L-23",NA,"nace dictionary is non-trivial",NA,"PASS",NA,0,NA,0.000612258911132812,"pass"
"18-label-harmonize","L-24",NA,"sector dictionary is non-trivial",NA,"PASS",NA,0,NA,0.000530481338500977,"pass"
"18-label-harmonize","L-25",NA,"dictionary codes are unique",NA,"PASS",NA,0,NA,0.000620126724243164,"pass"
"18-label-harmonize","L-26",NA,"second dictionary call is served from cache",NA,"PASS",NA,0,NA,0.331813812255859,"pass"
"18-label-harmonize","L-27",NA,"lang variants are cached separately",NA,"PASS",NA,0,NA,0.00492739677429199,"pass"
"18-label-harmonize","L-28",NA,"the KLASS fallback objects exist in the namespace",NA,"PASS",NA,0,NA,0.00172924995422363,"pass"
"18-label-harmonize","L-29",NA,"labelling many rows is stable",NA,"PASS",NA,0,NA,2.70177912712097,"pass"
"18-label-harmonize","H-01",NA,"kommune harmonisation returns the documented columns",NA,"PASS",NA,1,"Only one level was detected. Classification returned with output_style normal. ",0.736388444900513,"pass"
"18-label-harmonize","H-02",NA,"a pre-2020 code is actually remapped","D-78","FAIL"," logi FALSE",0,NA,0.00585770606994629,"defect_confirmed"
"18-label-harmonize","H-03",NA,"harmonisation changes at least one reformed code","D-78","FAIL"," logi FALSE",0,NA,0.00581812858581543,"defect_confirmed"
"18-label-harmonize","H-04",NA,"target names are resolved for current codes",NA,"PASS",NA,0,NA,0.00540018081665039,"pass"
"18-label-harmonize","H-05",NA,"harmonisation is idempotent",NA,"PASS",NA,0,NA,0.00618386268615723,"pass"
"18-label-harmonize","H-06",NA,"a failed correspondence fetch does not poison the session cache","D-79","PASS",NA,1,"Could not fetch municipality correspondence from SSB KLASS: incorrect number of
dimensions",0.444058179855347,"pass_unexpected"
"18-label-harmonize","H-07",NA,"custom column name is honoured",NA,"PASS",NA,0,NA,0.0062558650970459,"pass"
"18-label-harmonize","H-10",NA,"nace harmonisation returns the documented columns","D-80","ERROR","Can't extract column with `target_col`.
x Subscript `target_col` must be a location, not a character `NA`.",1,"Could not fetch NACE correspondence from SSB KLASS: argument is of length zero",1.18759989738464,"defect_confirmed"
"18-label-harmonize","H-11",NA,"harmonised nace values look like codes, not descriptions","D-80","ERROR","Can't extract column with `target_col`.
x Subscript `target_col` must be a location, not a character `NA`.",0,NA,0.0402781963348389,"defect_confirmed"
"18-label-harmonize","H-12",NA,"at least one code changes between SN2007 and SN2025","D-80","ERROR","Can't extract column with `target_col`.
x Subscript `target_col` must be a location, not a character `NA`.",0,NA,0.0434184074401855,"defect_confirmed"
"18-label-harmonize","H-13",NA,"ambiguity flag is logical","D-80","ERROR","Can't extract column with `target_col`.
x Subscript `target_col` must be a location, not a character `NA`.",0,NA,0.0508840084075928,"defect_confirmed"
"18-label-harmonize","H-14",NA,"reverse direction is supported","D-80","ERROR","Can't extract column with `target_col`.
x Subscript `target_col` must be a location, not a character `NA`.",1,"Could not fetch NACE correspondence from SSB KLASS: argument is of length zero",0.386348247528076,"defect_confirmed"
"18-label-harmonize","H-15",NA,"unknown classification aborts",NA,"PASS","Unknown classification. Use ""SN2007"" or ""SN2025"".",0,NA,0.0787365436553955,"pass"
"18-label-harmonize","H-16",NA,"nace harmonisation preserves row count","D-80","ERROR","Can't extract column with `target_col`.
x Subscript `target_col` must be a location, not a character `NA`.",0,NA,0.0377955436706543,"defect_confirmed"
"19-roller-diff","RD-01",NA,"identical states produce no changelog rows",NA,"PASS",NA,0,NA,0.279672861099243,"pass"
"19-roller-diff","RD-02",NA,"changelog schema is exactly the documented one",NA,"PASS",NA,0,NA,0.0499062538146973,"pass"
"19-roller-diff","RD-03",NA,"NULL old state treats everything as entry",NA,"PASS",NA,0,NA,0.0440981388092041,"pass"
"19-roller-diff","RD-04",NA,"zero-row old state treats everything as entry",NA,"PASS",NA,0,NA,0.0261878967285156,"pass"
"19-roller-diff","RD-05",NA,"zero-row new state treats everything as exit",NA,"PASS",NA,0,NA,0.0324628353118896,"pass"
"19-roller-diff","RD-06",NA,"registry is always roller",NA,"PASS",NA,0,NA,0.0369546413421631,"pass"
"19-roller-diff","RD-07",NA,"an added role yields entry rows only for that role",NA,"PASS",NA,0,NA,0.0792081356048584,"pass"
"19-roller-diff","RD-08",NA,"a removed role yields exit rows only",NA,"PASS",NA,0,NA,0.0814180374145508,"pass"
"19-roller-diff","RD-09",NA,"a modified field yields exactly one change row",NA,"PASS",NA,0,NA,0.0575313568115234,"pass"
"19-roller-diff","RD-10",NA,"change rows carry both old and new values",NA,"PASS",NA,0,NA,0.0501899719238281,"pass"
"19-roller-diff","RD-11",NA,"entry rows have NA value_from",NA,"PASS",NA,0,NA,0.0209426879882812,"pass"
"19-roller-diff","RD-12",NA,"exit rows have NA value_to",NA,"PASS",NA,0,NA,0.037325382232666,"pass"
"19-roller-diff","RD-13",NA,"diff is antisymmetric on entry and exit",NA,"PASS",NA,0,NA,0.146271705627441,"pass"
"19-roller-diff","RD-14",NA,"NA to value transition is recorded",NA,"PASS",NA,0,NA,0.0625042915344238,"pass"
"19-roller-diff","RD-15",NA,"value to NA transition is recorded",NA,"PASS",NA,0,NA,0.0561301708221436,"pass"
"19-roller-diff","RD-16",NA,"a birth date correction is not silently invisible",NA,"PASS",NA,0,NA,0.105290174484253,"pass"
"19-roller-diff","RD-17",NA,"timestamp is passed through",NA,"PASS",NA,0,NA,0.0268874168395996,"pass"
"19-roller-diff","RD-18",NA,"integer update_id is passed through",NA,"PASS",NA,0,NA,0.0254197120666504,"pass"
"19-roller-diff","RD-19",NA,"character update_id does not become NA","D-82","FAIL"," logi FALSE",0,NA,0.0344491004943848,"defect_confirmed"
"19-roller-diff","RD-20",NA,"legacy state without the post-0.3.4 columns diffs cleanly",NA,"PASS",NA,0,NA,0.0578653812408447,"pass"
"19-roller-diff","RD-21",NA,"state with resigned diffs against state without",NA,"PASS",NA,0,NA,0.0511651039123535,"pass"
"19-roller-diff","RD-22",NA,"entity-held roles are keyed distinctly",NA,"PASS",NA,0,NA,0.0657718181610107,"pass"
"19-roller-diff","RD-23",NA,"duplicate role rows are not silently collapsed","D-100","FAIL"," logi FALSE",0,NA,0.0649223327636719,"defect_confirmed"
"19-roller-diff","RD-24",NA,"diff of a large state completes",NA,"PASS",NA,0,NA,1.49676656723022,"pass"
"19-roller-diff","RD-25",NA,"org_nr on every changelog row is populated",NA,"PASS",NA,0,NA,0.0692861080169678,"pass"
"19-roller-diff","RD-26",NA,"no role key leaks into the output",NA,"PASS",NA,0,NA,0.0273606777191162,"pass"
"19-roller-diff","RD-27",NA,"diff works without tidyr attached explicitly","D-83","PASS",NA,0,NA,0.0279169082641602,"pass_unexpected"
"19-roller-diff","RD-28",NA,"live round trip on a real entity",NA,"PASS",NA,0,NA,0.503383874893188,"pass"
"19-roller-diff","RD-29",NA,"live bootstrap diff yields entries for every role",NA,"PASS",NA,0,NA,0.207153081893921,"pass"
"19-roller-diff","RD-30",NA,"empty against empty yields a typed empty changelog",NA,"PASS",NA,0,NA,0.00729274749755859,"pass"
"20-request-manifest","Q-01",NA,"enhetsregisteret base url is correct",NA,"PASS",NA,0,NA,0.000617265701293945,"pass"
"20-request-manifest","Q-02",NA,"fullmakt base url is correct",NA,"PASS",NA,0,NA,0.0178422927856445,"pass"
"20-request-manifest","Q-03",NA,"unknown service aborts",NA,"PASS","'arg' should be one of ""enhetsregisteret"", ""fullmakt""",0,NA,0.00516772270202637,"pass"
"20-request-manifest","Q-04",NA,"request carries a descriptive user agent",NA,"PASS",NA,0,NA,0.056039571762085,"pass"
"20-request-manifest","Q-05",NA,"request sets a UTF-8 accept header",NA,"PASS",NA,0,NA,0.00420737266540527,"pass"
"20-request-manifest","Q-06",NA,"query parameters are appended",NA,"PASS",NA,0,NA,0.00610780715942383,"pass"
"20-request-manifest","Q-07",NA,"NULL query parameters are dropped",NA,"PASS",NA,0,NA,0.00753879547119141,"pass"
"20-request-manifest","Q-08",NA,"klass requests target SSB",NA,"PASS",NA,0,NA,0.00289082527160645,"pass"
"20-request-manifest","Q-09",NA,"brreg and klass use different throttle realms",NA,"PASS",NA,0,NA,0.00319766998291016,"pass"
"20-request-manifest","Q-10",NA,"retry policy is configured",NA,"PASS",NA,0,NA,0.0146987438201904,"pass"
"20-request-manifest","Q-11",NA,"error body extractor returns character or empty",NA,"PASS",NA,0,NA,0.00050663948059082,"pass"
"20-request-manifest","Q-12",NA,"path segments are escaped, not concatenated blindly",NA,"PASS",NA,0,NA,0.00171208381652832,"pass"
"20-request-manifest","DD-01",NA,"data_dir honours the option",NA,"PASS",NA,0,NA,0.00101828575134277,"pass"
"20-request-manifest","DD-02",NA,"data_dir creates the directory",NA,"PASS",NA,0,NA,0.000574827194213867,"pass"
"20-request-manifest","DD-03",NA,"snapshots on an empty store returns a typed empty tibble",NA,"PASS",NA,0,NA,0.00127077102661133,"pass"
"20-request-manifest","DD-04",NA,"snapshots snapshot_date column is a Date",NA,"PASS",NA,0,NA,0.0012664794921875,"pass"
"20-request-manifest","DD-05",NA,"snapshots supports all three types",NA,"PASS",NA,0,NA,0.00746345520019531,"pass"
"20-request-manifest","DD-06",NA,"open on an empty store aborts",NA,"PASS","No snapshots found for ""enheter"".
i Run `brreg_snapshot()` to save one.",0,NA,0.533277750015259,"pass"
"20-request-manifest","DD-07",NA,"cleanup without criteria aborts",NA,"PASS","Provide at least one of `keep_n` or `max_age_days`.",0,NA,0.0331354141235352,"pass"
"20-request-manifest","DD-08",NA,"cleanup on an empty store is a no-op",NA,"PASS",NA,0,NA,0.00165438652038574,"pass"
"20-request-manifest","MN-01",NA,"manifest on an empty store returns a typed empty tibble",NA,"PASS",NA,0,NA,0.0138287544250488,"pass"
"20-request-manifest","MN-02",NA,"manifest snapshot_date is a Date",NA,"PASS",NA,0,NA,0.00660824775695801,"pass"
"20-request-manifest","MN-03",NA,"manifest with an empty downloads array terminates","D-59","FAIL","exit=1 :: Error in `<current-expression>` : node stack overflow | Calls: brreg_manifest ... parse_and_simplify -> parseJSON -> parse_con -> stopifnot | Execution halted",0,NA,1.6726393699646,"defect_confirmed"
"20-request-manifest","MN-04",NA,"manifest entry carries the documented fields",NA,"PASS",NA,0,NA,0.000735759735107422,"pass"
"20-request-manifest","MN-05",NA,"written entry is readable",NA,"PASS",NA,0,NA,0.00857758522033691,"pass"
"20-request-manifest","MN-06",NA,"manifest ids stay unique across writes","D-55","FAIL"," logi FALSE",0,NA,0.0597612857818604,"defect_confirmed"
"20-request-manifest","ST-01",NA,"status reports all three datasets",NA,"PASS",NA,0,NA,0.0159692764282227,"pass"
"20-request-manifest","ST-02",NA,"status all_ready is consistent",NA,"PASS",NA,0,NA,0.00787234306335449,"pass"
"20-request-manifest","ST-03",NA,"status accepts a subset",NA,"PASS",NA,0,NA,0.00240802764892578,"pass"
"20-request-manifest","ST-04",NA,"status rejects an unknown dataset",NA,"PASS","'arg' should be one of ""enheter"", ""underenheter"", ""roller""",0,NA,0.00075221061706543,"pass"
"20-request-manifest","ST-05",NA,"sync_status runs on an uninitialised store",NA,"PASS",NA,0,NA,0.064511775970459,"pass"
"20-request-manifest","ST-06",NA,"sync_status reports never rather than NA before any sync","D-45","PASS",NA,0,NA,0.076789379119873,"pass_unexpected"
"20-request-manifest","ST-07",NA,"sync_status cursors start at zero",NA,"PASS",NA,0,NA,0.053837776184082,"pass"
"20-request-manifest","PQ-01",NA,"a parquet backend is available",NA,"PASS",NA,0,NA,0.00072789192199707,"pass"
"20-request-manifest","PQ-02",NA,"parquet round trip preserves a tibble",NA,"PASS",NA,0,NA,0.221201419830322,"pass"
"20-request-manifest","PQ-03",NA,"parquet writes are atomic (no temp files left behind)",NA,"PASS",NA,0,NA,0.0141661167144775,"pass"
"21-network","N-01",NA,"depth 0 returns a tbl_graph",NA,"PASS",NA,0,NA,0.000570058822631836,"pass"
"21-network","N-02",NA,"depth 0 has exactly one node",NA,"PASS",NA,0,NA,0.00890684127807617,"pass"
"21-network","N-03",NA,"depth 0 has no edges",NA,"PASS",NA,0,NA,0.00217604637145996,"pass"
"21-network","N-04",NA,"seed node id is prefixed",NA,"PASS",NA,0,NA,0.000699758529663086,"pass"
"21-network","N-05",NA,"node schema is the documented one",NA,"PASS",NA,0,NA,0.000704050064086914,"pass"
"21-network","N-06",NA,"depth 1 expands the graph",NA,"PASS",NA,0,NA,0.000946760177612305,"pass"
"21-network","N-07",NA,"edge schema is the documented one",NA,"PASS",NA,0,NA,0.00134110450744629,"pass"
"21-network","N-08",NA,"node ids are unique",NA,"PASS",NA,0,NA,0.000874519348144531,"pass"
"21-network","N-09",NA,"every edge endpoint exists as a node",NA,"PASS",NA,0,NA,0.00155305862426758,"pass"
"21-network","N-10",NA,"person nodes carry a person_id and no org_nr",NA,"PASS",NA,0,NA,0.000786304473876953,"pass"
"21-network","N-11",NA,"entity nodes carry a valid org number",NA,"PASS",NA,0,NA,0.00217080116271973,"pass"
"21-network","N-12",NA,"include = roles yields only role edges",NA,"PASS",NA,0,NA,0.357847690582275,"pass"
"21-network","N-13",NA,"include = underenheter yields only establishment edges",NA,"PASS",NA,0,NA,0.579700469970703,"pass"
"21-network","N-14",NA,"include = children yields only parent edges",NA,"PASS",NA,0,NA,0.385451793670654,"pass"
"21-network","N-15",NA,"include = legal_roles yields only legal role edges",NA,"PASS",NA,0,NA,0.527874946594238,"pass"
"21-network","N-16",NA,"include subsets are additive",NA,"PASS",NA,0,NA,1.62934803962708,"pass"
"21-network","N-17",NA,"unknown include aborts",NA,"PASS","'arg' should be one of ""underenheter"", ""children"", ""roles"", ""legal_roles""",0,NA,0.00097203254699707,"pass"
"21-network","N-18",NA,"edge direction is consistent for containment relations",NA,"PASS",NA,0,NA,2.38069462776184,"pass"
"21-network","N-19",NA,"all edges point away from the seed or into it, not both","D-73","FAIL"," logi FALSE",0,NA,1.17956638336182,"defect_confirmed"
"21-network","N-20",NA,"multiple seeds produce a union graph",NA,"PASS",NA,0,NA,2.37761640548706,"pass"
"21-network","N-21",NA,"repeated seeds do not duplicate nodes",NA,"PASS",NA,0,NA,2.33464813232422,"pass"
"21-network","N-22",NA,"depth 1 role edges match brreg_roles row count",NA,"PASS",NA,0,NA,0.53351354598999,"pass"
"21-network","N-23",NA,"depth 2 without bulk data aborts with instructions",NA,"PASS",NA,0,NA,1.26122641563416,"pass"
